replicate_seed,generation,mutation_rate,reputation_enabled,policy,count,payoff,average_payoff_per_round,cooperation_rate,selected_count,mutations_in,mutations_out,next_count
20260926,1,0.0,True,tit_for_tat,26,31209,2.400692307692308,0.7431538461538462,27,0,0,27
20260926,2,0.0,True,always_cooperate,23,26970,2.345217391304348,1.0,23,0,0,23
20260926,2,0.0,True,always_defect,21,21924,2.088,0.0,18,0,0,18
20260926,2,0.0,True,reputation_guard,29,36860,2.5420689655172413,0.7696551724137931,31,0,0,31
20260926,2,0.0,True,tit_for_tat,27,33339,2.4695555555555555,0.7726666666666666,28,0,0,28
20260926,3,0.0,True,always_cooperate,23,28710,2.4965217391304346,1.0,23,0,0,23
20260926,3,0.0,True,always_defect,18,18024,2.002666666666667,0.0,15,0,0,15
20260926,3,0.0,True,reputation_guard,31,40116,2.5881290322580646,0.7961290322580645,33,0,0,33
20260926,3,0.0,True,tit_for_tat,28,35805,2.5575,0.8103571428571429,29,0,0,29
20260926,4,0.0,True,always_cooperate,23,29160,2.5356521739130433,1.0,23,0,0,23
20260926,4,0.0,True,always_defect,15,15580,2.0773333333333333,0.0,12,0,0,12
20260926,4,0.0,True,reputation_guard,33,43904,2.660848484848485,0.8296969696969697,35,0,0,35
20260926,4,0.0,True,tit_for_tat,29,38649,2.665448275862069,0.8566206896551725,30,0,0,30
20260926,5,0.0,True,always_cooperate,23,30390,2.6426086956521737,1.0,23,0,0,23
20260926,5,0.0,True,always_defect,12,12344,2.0573333333333332,0.0,9,0,0,9
20260926,5,0.0,True,reputation_guard,35,48330,2.7617142857142856,0.8834285714285715,37,0,0,37
20260926,5,0.0,True,tit_for_tat,30,41094,2.7396,0.8884,31,0,0,31
20260926,6,0.0,True,always_cooperate,23,31200,2.7130434782608694,1.0,23,0,0,23
20260926,6,0.0,True,always_defect,9,9540,2.12,0.0,7,0,0,7
20260926,6,0.0,True,reputation_guard,37,51960,2.808648648648649,0.9054054054054054,38,0,0,38
20260926,6,0.0,True,tit_for_tat,31,43455,2.8035483870967743,0.9158064516129032,32,0,0,32
20260926,7,0.0,True,always_cooperate,23,32430,2.82,1.0,23,0,0,23
20260926,7,0.0,True,always_defect,7,6876,1.9645714285714286,0.0,5,0,0,5
20260926,7,0.0,True,reputation_guard,38,54050,2.844736842105263,0.9252631578947368,39,0,0,39
20260926,7,0.0,True,tit_for_tat,32,45606,2.850375,0.935875,33,0,0,33
20260926,8,0.0,True,always_cooperate,23,33060,2.8747826086956523,1.0,23,0,0,23
20260926,8,0.0,True,always_defect,5,4928,1.9712,0.0,4,0,0,4
20260926,8,0.0,True,reputation_guard,39,56780,2.911794871794872,0.9574358974358974,40,0,0,40
20260926,8,0.0,True,tit_for_tat,33,47253,2.8638181818181816,0.9416363636363636,33,0,0,33
20260926,9,0.0,True,always_cooperate,23,33300,2.8956521739130436,1.0,23,0,0,23
20260926,9,0.0,True,always_defect,4,3928,1.964,0.0,3,0,0,3
20260926,9,0.0,True,reputation_guard,40,58100,2.905,0.954,40,0,0,40
20260926,9,0.0,True,tit_for_tat,33,48198,2.921090909090909,0.9661818181818181,34,0,0,34
20260927,0,0.0,True,always_cooperate,25,27780,2.2224,1.0,24,0,0,24
20260927,0,0.0,True,always_defect,25,26968,2.15744,0.0,24,0,0,24
20260927,0,0.0,True,reputation_guard,25,30128,2.41024,0.7,26,0,0,26
20260927,0,0.0,True,tit_for_tat,25,29331,2.34648,0.71992,26,0,0,26
20260927,1,0.0,True,always_cooperate,24,27180,2.265,1.0,23,0,0,23
20260927,1,0.0,True,always_defect,24,25340,2.111666666666667,0.0,22,0,0,22
20260927,1,0.0,True,reputation_guard,26,32132,2.4716923076923076,0.7369230769230769,28,0,0,28
20260927,1,0.0,True,tit_for_tat,26,31272,2.4055384615384616,0.7452307692307693,27,0,0,27
20260927,2,0.0,True,always_cooperate,23,27300,2.373913043478261,1.0,23,0,0,23
20260927,2,0.0,True,always_defect,22,22104,2.0094545454545454,0.0,19,0,0,19
20260927,2,0.0,True,reputation_guard,28,34814,2.4867142857142857,0.745,30,0,0,30
20260927,2,0.0,True,tit_for_tat,27,33318,2.468,0.772,28,0,0,28
20260927,3,0.0,True,always_cooperate,23,27780,2.4156521739130437,1.0,23,0,0,23
20260927,3,0.0,True,always_defect,19,19696,2.0732631578947367,0.0,16,0,0,16
20260927,3,0.0,True,reputation_guard,30,38426,2.561733333333333,0.7806666666666666,32,0,0,32
20260927,3,0.0,True,tit_for_tat,28,35952,2.568,0.8148571428571428,29,0,0,29
20260927,4,0.0,True,always_cooperate,23,29100,2.5304347826086957,1.0,23,0,0,23
20260927,4,0.0,True,always_defect,16,16364,2.0455,0.0,13,0,0,13
20260927,4,0.0,True,reputation_guard,32,42656,2.666,0.836875,34,0,0,34
20260927,4,0.0,True,tit_for_tat,29,38355,2.6451724137931034,0.8479310344827586,30,0,0,30
20260927,5,0.0,True,always_cooperate,23,29670,2.58,1.0,23,0,0,23
20260927,5,0.0,True,always_defect,13,13836,2.128615384615385,0.0,11,0,0,11
20260927,5,0.0,True,reputation_guard,34,46206,2.718,0.8594117647058823,35,0,0,35
20260927,5,0.0,True,tit_for_tat,30,40527,2.7018,0.8722,31,0,0,31
20260927,6,0.0,True,always_cooperate,23,30600,2.6608695652173915,1.0,23,0,0,23
20260927,6,0.0,True,always_defect,11,11540,2.098181818181818,0.0,9,0,0,9
20260927,6,0.0,True,reputation_guard,35,48262,2.7578285714285715,0.8822857142857143,36,0,0,36
20260927,6,0.0,True,tit_for_tat,31,43077,2.779161290322581,0.9053548387096774,32,0,0,32
20260927,7,0.0,True,always_cooperate,23,31740,2.76,1.0,23,0,0,23
20260927,7,0.0,True,always_defect,9,8896,1.976888888888889,0.0,7,0,0,7
20260927,7,0.0,True,reputation_guard,36,50674,2.8152222222222223,0.9083333333333333,37,0,0,37
20260927,7,0.0,True,tit_for_tat,32,44430,2.776875,0.904375,33,0,0,33
20260927,8,0.0,True,always_cooperate,23,32340,2.812173913043478,1.0,23,0,0,23
20260927,8,0.0,True,always_defect,7,6932,1.9805714285714286,0.0,5,0,0,5
20260927,8,0.0,True,reputation_guard,37,52752,2.8514594594594596,0.927027027027027,38,0,0,38
20260927,8,0.0,True,tit_for_tat,33,46959,2.846,0.934,34,0,0,34
20260927,9,0.0,True,always_cooperate,23,32160,2.796521739130435,1.0,22,0,0,22
20260927,9,0.0,True,always_defect,5,5972,2.3888,0.0,4,0,0,4
20260927,9,0.0,True,reputation_guard,38,55350,2.913157894736842,0.9573684210526315,39,0,0,39
20260927,9,0.0,True,tit_for_tat,34,49362,2.9036470588235295,0.9587058823529412,35,0,0,35
20260928,0,0.0,True,always_cooperate,25,27660,2.2128,1.0,24,0,0,24
20260928,0,0.0,True,always_defect,25,27200,2.176,0.0,24,0,0,24
20260928,0,0.0,True,reputation_guard,25,30622,2.44976,0.7256,26,0,0,26
20260928,0,0.0,True,tit_for_tat,25,29772,2.38176,0.73504,26,0,0,26
20260928,1,0.0,True,always_cooperate,24,27450,2.2875,1.0,24,0,0,24
20260928,1,0.0,True,always_defect,24,24948,2.079,0.0,22,0,0,22
20260928,1,0.0,True,reputation_guard,26,31282,2.4063076923076925,0.7023076923076923,27,0,0,27
20260928,1,0.0,True,tit_for_tat,26,31545,2.4265384615384615,0.7542307692307693,27,0,0,27
20260928,2,0.0,True,always_cooperate,24,28200,2.35,1.0,24,0,0,24
20260928,2,0.0,True,always_defect,22,22832,2.0756363636363635,0.0,19,0,0,19
20260928,2,0.0,True,reputation_guard,27,34088,2.525037037037037,0.762962962962963,29,0,0,29
20260928,2,0.0,True,tit_for_tat,27,33570,2.486666666666667,0.78,28,0,0,28
20260928,3,0.0,True,always_cooperate,24,29100,2.425,1.0,24,0,0,24
20260928,3,0.0,True,always_defect,19,20040,2.1094736842105264,0.0,16,0,0,16
20260928,3,0.0,True,reputation_guard,29,37962,2.6180689655172413,0.8144827586206896,31,0,0,31
20260928,3,0.0,True,tit_for_tat,28,36162,2.583,0.8212857142857143,29,0,0,29
20260928,4,0.0,True,always_cooperate,24,30090,2.5075,1.0,24,0,0,24
20260928,4,0.0,True,always_defect,16,17076,2.1345,0.0,14,0,0,14
20260928,4,0.0,True,reputation_guard,31,41032,2.6472258064516128,0.8270967741935484,32,0,0,32
20260928,4,0.0,True,tit_for_tat,29,38103,2.6277931034482758,0.8404827586206897,30,0,0,30
20260928,5,0.0,True,always_cooperate,24,30630,2.5525,1.0,24,0,0,24
20260928,5,0.0,True,always_defect,14,15084,2.154857142857143,0.0,12,0,0,12
20260928,5,0.0,True,reputation_guard,32,43240,2.7025,0.8525,33,0,0,33
20260928,5,0.0,True,tit_for_tat,30,40569,2.7046,0.8734,31,0,0,31
20260928,6,0.0,True,always_cooperate,24,31800,2.65,1.0,24,0,0,24
20260928,6,0.0,True,always_defect,12,12500,2.0833333333333335,0.0,10,0,0,10
20260928,6,0.0,True,reputation_guard,33,45364,2.7493333333333334,0.8763636363636363,34,0,0,34
20260928,6,0.0,True,tit_for_tat,31,42174,2.7209032258064516,0.8803870967741936,32,0,0,32
20260928,7,0.0,True,always_cooperate,24,32940,2.745,1.0,25,0,0,25
20260928,7,0.0,True,always_defect,10,9820,1.964,0.0,7,0,0,7
