replicate_seed,generation,mutation_rate,reputation_enabled,communication_enabled,policy,count,payoff,average_payoff_per_round,cooperation_rate,selected_count,mutations_in,mutations_out,next_count
20260925,4,0.0,True,True,tit_for_tat,22,30690,2.79,0.91,22,0,0,22
20260925,5,0.0,True,True,always_cooperate,20,28560,2.856,1.0,20,0,0,20
20260925,5,0.0,True,True,always_defect,5,4808,1.9232,0.0,3,0,0,3
20260925,5,0.0,True,True,communication_guard,27,39194,2.903259259259259,0.9511111111111111,28,0,0,28
20260925,5,0.0,True,True,reputation_guard,26,37410,2.8776923076923078,0.9446153846153846,26,0,0,26
20260925,5,0.0,True,True,tit_for_tat,22,31992,2.9083636363636365,0.9607272727272728,23,0,0,23
20260925,6,0.0,True,True,always_cooperate,20,29100,2.91,1.0,20,0,0,20
20260925,6,0.0,True,True,always_defect,3,2852,1.9013333333333333,0.0,2,0,0,2
20260925,6,0.0,True,True,communication_guard,28,41080,2.934285714285714,0.9671428571428572,28,0,0,28
20260925,6,0.0,True,True,reputation_guard,26,38110,2.9315384615384614,0.9669230769230769,26,0,0,26
20260925,6,0.0,True,True,tit_for_tat,23,33912,2.9488695652173913,0.9780869565217392,24,0,0,24
20260925,7,0.0,True,True,always_cooperate,20,29370,2.937,1.0,20,0,0,20
20260925,7,0.0,True,True,always_defect,2,1976,1.976,0.0,1,0,0,1
20260925,7,0.0,True,True,communication_guard,28,40906,2.9218571428571427,0.9585714285714285,28,0,0,28
20260925,7,0.0,True,True,reputation_guard,26,38376,2.952,0.9738461538461538,27,0,0,27
20260925,7,0.0,True,True,tit_for_tat,24,34698,2.8915,0.9535,24,0,0,24
20260925,8,0.0,True,True,always_cooperate,20,29670,2.967,1.0,20,0,0,20
20260925,8,0.0,True,True,always_defect,1,1032,2.064,0.0,1,0,0,1
20260925,8,0.0,True,True,communication_guard,28,41760,2.9828571428571427,0.9914285714285714,28,0,0,28
20260925,8,0.0,True,True,reputation_guard,27,40210,2.9785185185185186,0.9903703703703703,27,0,0,27
20260925,8,0.0,True,True,tit_for_tat,24,35727,2.97725,0.99025,24,0,0,24
20260925,9,0.0,True,True,always_cooperate,20,29550,2.955,1.0,20,0,0,20
20260925,9,0.0,True,True,always_defect,1,1176,2.352,0.0,1,0,0,1
20260925,9,0.0,True,True,communication_guard,28,41420,2.9585714285714286,0.9764285714285714,28,0,0,28
20260925,9,0.0,True,True,reputation_guard,27,40054,2.966962962962963,0.9829629629629629,27,0,0,27
20260925,9,0.0,True,True,tit_for_tat,24,35160,2.93,0.97,24,0,0,24
20260926,0,0.0,True,True,always_cooperate,20,23490,2.349,1.0,20,0,0,20
20260926,0,0.0,True,True,always_defect,20,19592,1.9592,0.0,17,0,0,17
20260926,0,0.0,True,True,communication_guard,20,25474,2.5474,0.747,22,0,0,22
20260926,0,0.0,True,True,reputation_guard,20,25132,2.5132,0.759,21,0,0,21
20260926,0,0.0,True,True,tit_for_tat,20,23868,2.3868,0.7372,20,0,0,20
20260926,1,0.0,True,True,always_cooperate,20,24330,2.433,1.0,20,0,0,20
20260926,1,0.0,True,True,always_defect,17,16992,1.9990588235294118,0.0,14,0,0,14
20260926,1,0.0,True,True,communication_guard,22,28608,2.6007272727272728,0.7945454545454546,24,0,0,24
20260926,1,0.0,True,True,reputation_guard,21,27210,2.5914285714285716,0.7904761904761904,22,0,0,22
20260926,1,0.0,True,True,tit_for_tat,20,24750,2.475,0.775,20,0,0,20
20260926,2,0.0,True,True,always_cooperate,20,25860,2.586,1.0,20,0,0,20
20260926,2,0.0,True,True,always_defect,14,13368,1.9097142857142857,0.0,11,0,0,11
20260926,2,0.0,True,True,communication_guard,24,31908,2.659,0.83,25,0,0,25
20260926,2,0.0,True,True,reputation_guard,22,29768,2.7061818181818182,0.8563636363636363,23,0,0,23
20260926,2,0.0,True,True,tit_for_tat,20,26514,2.6514,0.8506,21,0,0,21
20260926,3,0.0,True,True,always_cooperate,20,26550,2.655,1.0,20,0,0,20
20260926,3,0.0,True,True,always_defect,11,10752,1.954909090909091,0.0,8,0,0,8
20260926,3,0.0,True,True,communication_guard,25,34110,2.7288,0.8592,26,0,0,26
20260926,3,0.0,True,True,reputation_guard,23,31470,2.736521739130435,0.8686956521739131,24,0,0,24
20260926,3,0.0,True,True,tit_for_tat,21,27972,2.664,0.856,22,0,0,22
20260926,4,0.0,True,True,always_cooperate,20,27540,2.754,1.0,20,0,0,20
20260926,4,0.0,True,True,always_defect,8,7868,1.967,0.0,6,0,0,6
20260926,4,0.0,True,True,communication_guard,26,36628,2.8175384615384615,0.9069230769230769,27,0,0,27
20260926,4,0.0,True,True,reputation_guard,24,33980,2.8316666666666666,0.9208333333333333,25,0,0,25
20260926,4,0.0,True,True,tit_for_tat,22,30816,2.8014545454545456,0.9149090909090909,22,0,0,22
20260926,5,0.0,True,True,always_cooperate,20,28020,2.802,1.0,20,0,0,20
20260926,5,0.0,True,True,always_defect,6,5916,1.972,0.0,4,0,0,4
20260926,5,0.0,True,True,communication_guard,27,38814,2.875111111111111,0.937037037037037,28,0,0,28
20260926,5,0.0,True,True,reputation_guard,25,35954,2.87632,0.9392,26,0,0,26
20260926,5,0.0,True,True,tit_for_tat,22,31719,2.8835454545454544,0.9500909090909091,22,0,0,22
20260926,6,0.0,True,True,always_cooperate,20,28830,2.883,1.0,20,0,0,20
20260926,6,0.0,True,True,always_defect,4,3776,1.888,0.0,3,0,0,3
20260926,6,0.0,True,True,communication_guard,28,40362,2.883,0.9378571428571428,28,0,0,28
20260926,6,0.0,True,True,reputation_guard,26,37638,2.895230769230769,0.9461538461538461,27,0,0,27
20260926,6,0.0,True,True,tit_for_tat,22,31236,2.8396363636363637,0.9312727272727273,22,0,0,22
20260926,7,0.0,True,True,always_cooperate,20,29160,2.916,1.0,20,0,0,20
20260926,7,0.0,True,True,always_defect,3,2832,1.888,0.0,2,0,0,2
20260926,7,0.0,True,True,communication_guard,28,41014,2.9295714285714287,0.9642857142857143,28,0,0,28
20260926,7,0.0,True,True,reputation_guard,27,39740,2.9437037037037035,0.9740740740740741,28,0,0,28
20260926,7,0.0,True,True,tit_for_tat,22,32286,2.935090909090909,0.9721818181818181,22,0,0,22
20260926,8,0.0,True,True,always_cooperate,20,29160,2.916,1.0,20,0,0,20
20260926,8,0.0,True,True,always_defect,2,2268,2.268,0.0,2,0,0,2
