replicate_seed,generation,mutation_rate,reputation_enabled,communication_enabled,policy,count,payoff,average_payoff_per_round,cooperation_rate,selected_count,mutations_in,mutations_out,next_count
20260923,3,0.0,False,True,always_cooperate,17,18900,2.223529411764706,1.0,16,0,0,16
20260923,3,0.0,False,True,always_defect,24,29944,2.4953333333333334,0.0,25,0,0,25
20260923,3,0.0,False,True,communication_guard,22,27120,2.4654545454545453,0.7209090909090909,23,0,0,23
20260923,3,0.0,False,True,reputation_guard,17,19350,2.276470588235294,1.0,16,0,0,16
20260923,3,0.0,False,True,tit_for_tat,20,23994,2.3994,0.7426,20,0,0,20
20260923,4,0.0,False,True,always_cooperate,16,17370,2.17125,1.0,15,0,0,15
20260923,4,0.0,False,True,always_defect,25,30700,2.456,0.0,26,0,0,26
20260923,4,0.0,False,True,communication_guard,23,27668,2.405913043478261,0.6895652173913044,24,0,0,24
20260923,4,0.0,False,True,reputation_guard,16,17760,2.22,1.0,15,0,0,15
20260923,4,0.0,False,True,tit_for_tat,20,23658,2.3658,0.7282,20,0,0,20
20260923,5,0.0,False,True,always_cooperate,15,16590,2.212,1.0,14,0,0,14
20260923,5,0.0,False,True,always_defect,26,29816,2.2935384615384615,0.0,26,0,0,26
20260923,5,0.0,False,True,communication_guard,24,28166,2.347166666666667,0.665,25,0,0,25
20260923,5,0.0,False,True,reputation_guard,15,16830,2.244,1.0,15,0,0,15
20260923,5,0.0,False,True,tit_for_tat,20,23217,2.3217,0.7093,20,0,0,20
20260923,6,0.0,False,True,always_cooperate,14,15690,2.2414285714285715,1.0,14,0,0,14
20260923,6,0.0,False,True,always_defect,26,29716,2.285846153846154,0.0,26,0,0,26
20260923,6,0.0,False,True,communication_guard,25,29622,2.36976,0.6744,26,0,0,26
20260923,6,0.0,False,True,reputation_guard,15,16260,2.168,1.0,14,0,0,14
20260923,6,0.0,False,True,tit_for_tat,20,23343,2.3343,0.7147,20,0,0,20
20260923,7,0.0,False,True,always_cooperate,14,15000,2.142857142857143,1.0,13,0,0,13
20260923,7,0.0,False,True,always_defect,26,29652,2.280923076923077,0.0,26,0,0,26
20260923,7,0.0,False,True,communication_guard,26,30056,2.312,0.6338461538461538,27,0,0,27
20260923,7,0.0,False,True,reputation_guard,14,15420,2.202857142857143,1.0,14,0,0,14
20260923,7,0.0,False,True,tit_for_tat,20,22608,2.2608,0.6832,20,0,0,20
20260923,8,0.0,False,True,always_cooperate,13,14490,2.229230769230769,1.0,13,0,0,13
20260923,8,0.0,False,True,always_defect,26,27988,2.1529230769230767,0.0,26,0,0,26
20260923,8,0.0,False,True,communication_guard,27,29536,2.187851851851852,0.5637037037037037,27,0,0,27
20260923,8,0.0,False,True,reputation_guard,14,15780,2.2542857142857144,1.0,14,0,0,14
20260923,8,0.0,False,True,tit_for_tat,20,22314,2.2314,0.6706,20,0,0,20
20260923,9,0.0,False,True,always_cooperate,13,14340,2.206153846153846,1.0,13,0,0,13
20260923,9,0.0,False,True,always_defect,26,28924,2.224923076923077,0.0,26,0,0,26
20260923,9,0.0,False,True,communication_guard,27,30268,2.242074074074074,0.5911111111111111,27,0,0,27
20260923,9,0.0,False,True,reputation_guard,14,15300,2.1857142857142855,1.0,14,0,0,14
20260923,9,0.0,False,True,tit_for_tat,20,22692,2.2692,0.6868,20,0,0,20
20260924,0,0.0,False,True,always_cooperate,20,23730,2.373,1.0,19,0,0,19
20260924,0,0.0,False,True,always_defect,20,27684,2.7684,0.0,22,0,0,22
20260924,0,0.0,False,True,communication_guard,20,25706,2.5706,0.788,20,0,0,20
20260924,0,0.0,False,True,reputation_guard,20,23730,2.373,1.0,19,0,0,19
20260924,0,0.0,False,True,tit_for_tat,20,25695,2.5695,0.8155,20,0,0,20
20260924,1,0.0,False,True,always_cooperate,19,21840,2.298947368421053,1.0,18,0,0,18
20260924,1,0.0,False,True,always_defect,22,28960,2.632727272727273,0.0,23,0,0,23
20260924,1,0.0,False,True,communication_guard,20,25294,2.5294,0.767,21,0,0,21
20260924,1,0.0,False,True,reputation_guard,19,22470,2.365263157894737,1.0,18,0,0,18
20260924,1,0.0,False,True,tit_for_tat,20,25149,2.5149,0.7921,20,0,0,20
20260924,2,0.0,False,True,always_cooperate,18,20250,2.25,1.0,17,0,0,17
