replicate_seed,generation,mutation_rate,reputation_enabled,communication_enabled,memory_window,policy,count,payoff,average_payoff_per_round,cooperation_rate,selected_count,mutations_in,mutations_out,next_count
20260926,6,0.0,False,False,1,tit_for_tat,20,19500,1.95,0.55,20,0,0,20
20260926,7,0.0,False,False,1,always_cooperate,6,4290,1.43,1.0,5,0,0,5
20260926,7,0.0,False,False,1,always_defect,53,50236,1.8956981132075472,0.0,56,0,0,56
20260926,7,0.0,False,False,1,forgiving_tit_for_tat,8,5370,1.3425,1.0,6,0,0,6
20260926,7,0.0,False,False,1,pavlov,13,11375,1.75,0.75,12,0,0,12
20260926,7,0.0,False,False,1,tit_for_tat,20,18891,1.8891,0.5239,21,0,0,21
20260926,8,0.0,False,False,1,always_cooperate,5,3450,1.38,1.0,4,0,0,4
20260926,8,0.0,False,False,1,always_defect,56,48792,1.7425714285714287,0.0,58,0,0,58
20260926,8,0.0,False,False,1,forgiving_tit_for_tat,6,4290,1.43,1.0,5,0,0,5
20260926,8,0.0,False,False,1,pavlov,12,9600,1.6,0.72,11,0,0,11
20260926,8,0.0,False,False,1,tit_for_tat,21,18942,1.804,0.48742857142857143,22,0,0,22
20260926,9,0.0,False,False,1,always_cooperate,4,2640,1.32,1.0,3,0,0,3
20260926,9,0.0,False,False,1,always_defect,58,49248,1.698206896551724,0.0,60,0,0,60
20260926,9,0.0,False,False,1,forgiving_tit_for_tat,5,2760,1.104,1.0,3,0,0,3
20260926,9,0.0,False,False,1,pavlov,11,7975,1.45,0.69,10,0,0,10
20260926,9,0.0,False,False,1,tit_for_tat,22,19203,1.7457272727272728,0.46245454545454545,24,0,0,24
20260927,0,0.0,False,False,1,always_cooperate,20,23400,2.34,1.0,18,0,0,18
20260927,0,0.0,False,False,1,always_defect,20,31704,3.1704,0.0,24,0,0,24
20260927,0,0.0,False,False,1,forgiving_tit_for_tat,20,23940,2.394,1.0,19,0,0,19
20260927,0,0.0,False,False,1,pavlov,20,24950,2.495,0.899,19,0,0,19
20260927,0,0.0,False,False,1,tit_for_tat,20,25884,2.5884,0.8236,20,0,0,20
20260927,1,0.0,False,False,1,always_cooperate,18,20820,2.3133333333333335,1.0,17,0,0,17
20260927,1,0.0,False,False,1,always_defect,24,35100,2.925,0.0,28,0,0,28
20260927,1,0.0,False,False,1,forgiving_tit_for_tat,19,21570,2.2705263157894735,1.0,17,0,0,17
20260927,1,0.0,False,False,1,pavlov,19,22675,2.386842105263158,0.8773684210526316,18,0,0,18
20260927,1,0.0,False,False,1,tit_for_tat,20,24960,2.496,0.784,20,0,0,20
20260927,2,0.0,False,False,1,always_cooperate,17,18570,2.184705882352941,1.0,15,0,0,15
20260927,2,0.0,False,False,1,always_defect,28,39272,2.805142857142857,0.0,33,0,0,33
20260927,2,0.0,False,False,1,forgiving_tit_for_tat,17,18390,2.163529411764706,1.0,15,0,0,15
20260927,2,0.0,False,False,1,pavlov,18,20225,2.2472222222222222,0.8494444444444444,17,0,0,17
20260927,2,0.0,False,False,1,tit_for_tat,20,24057,2.4057,0.7453,20,0,0,20
20260927,3,0.0,False,False,1,always_cooperate,15,14820,1.976,1.0,13,0,0,13
20260927,3,0.0,False,False,1,always_defect,33,43116,2.613090909090909,0.0,38,0,0,38
20260927,3,0.0,False,False,1,forgiving_tit_for_tat,15,15480,2.064,1.0,13,0,0,13
20260927,3,0.0,False,False,1,pavlov,17,18375,2.161764705882353,0.8323529411764706,16,0,0,16
20260927,3,0.0,False,False,1,tit_for_tat,20,23091,2.3091,0.7039,20,0,0,20
20260927,4,0.0,False,False,1,always_cooperate,13,12120,1.8646153846153846,1.0,11,0,0,11
20260927,4,0.0,False,False,1,always_defect,38,47000,2.473684210526316,0.0,43,0,0,43
20260927,4,0.0,False,False,1,forgiving_tit_for_tat,13,11760,1.8092307692307692,1.0,11,0,0,11
20260927,4,0.0,False,False,1,pavlov,16,16225,2.028125,0.805625,15,0,0,15
20260927,4,0.0,False,False,1,tit_for_tat,20,21495,2.1495,0.6355,20,0,0,20
20260927,5,0.0,False,False,1,always_cooperate,11,9180,1.6690909090909092,1.0,9,0,0,9
20260927,5,0.0,False,False,1,always_defect,43,49060,2.2818604651162793,0.0,48,0,0,48
20260927,5,0.0,False,False,1,forgiving_tit_for_tat,11,9300,1.690909090909091,1.0,9,0,0,9
20260927,5,0.0,False,False,1,pavlov,15,14500,1.9333333333333333,0.7866666666666666,14,0,0,14
20260927,5,0.0,False,False,1,tit_for_tat,20,20550,2.055,0.595,20,0,0,20
20260927,6,0.0,False,False,1,always_cooperate,9,7080,1.5733333333333333,1.0,7,0,0,7
20260927,6,0.0,False,False,1,always_defect,48,50096,2.0873333333333335,0.0,52,0,0,52
20260927,6,0.0,False,False,1,forgiving_tit_for_tat,9,6540,1.4533333333333334,1.0,7,0,0,7
20260927,6,0.0,False,False,1,pavlov,14,13075,1.8678571428571429,0.7735714285714286,13,0,0,13
20260927,6,0.0,False,False,1,tit_for_tat,20,19941,1.9941,0.5689,21,0,0,21
20260927,7,0.0,False,False,1,always_cooperate,7,5070,1.4485714285714286,1.0,6,0,0,6
20260927,7,0.0,False,False,1,always_defect,52,48868,1.8795384615384616,0.0,54,0,0,54
20260927,7,0.0,False,False,1,forgiving_tit_for_tat,7,5520,1.5771428571428572,1.0,6,0,0,6
20260927,7,0.0,False,False,1,pavlov,13,10975,1.6884615384615385,0.7376923076923076,12,0,0,12
20260927,7,0.0,False,False,1,tit_for_tat,21,20118,1.916,0.5354285714285715,22,0,0,22
20260927,8,0.0,False,False,1,always_cooperate,6,4080,1.36,1.0,5,0,0,5
20260927,8,0.0,False,False,1,always_defect,54,49656,1.8391111111111111,0.0,57,0,0,57
20260927,8,0.0,False,False,1,forgiving_tit_for_tat,6,3900,1.3,1.0,4,0,0,4
20260927,8,0.0,False,False,1,pavlov,12,9425,1.5708333333333333,0.7141666666666666,11,0,0,11
20260927,8,0.0,False,False,1,tit_for_tat,22,20211,1.8373636363636363,0.5017272727272727,23,0,0,23
20260927,9,0.0,False,False,1,always_cooperate,5,3000,1.2,1.0,4,0,0,4
20260927,9,0.0,False,False,1,always_defect,57,48648,1.7069473684210525,0.0,59,0,0,59
20260927,9,0.0,False,False,1,forgiving_tit_for_tat,4,2550,1.275,1.0,3,0,0,3
20260927,9,0.0,False,False,1,pavlov,11,7875,1.4318181818181819,0.6863636363636364,9,0,0,9
20260927,9,0.0,False,False,1,tit_for_tat,23,20598,1.7911304347826087,0.48191304347826086,25,0,0,25
20260928,0,0.0,False,False,1,always_cooperate,20,24360,2.436,1.0,19,0,0,19
20260928,0,0.0,False,False,1,always_defect,20,30832,3.0832,0.0,24,0,0,24
20260928,0,0.0,False,False,1,forgiving_tit_for_tat,20,23700,2.37,1.0,18,0,0,18
20260928,0,0.0,False,False,1,pavlov,20,24850,2.485,0.897,19,0,0,19
20260928,0,0.0,False,False,1,tit_for_tat,20,25842,2.5842,0.8218,20,0,0,20
20260928,1,0.0,False,False,1,always_cooperate,19,21840,2.298947368421053,1.0,17,0,0,17
20260928,1,0.0,False,False,1,always_defect,24,35712,2.976,0.0,29,0,0,29
20260928,1,0.0,False,False,1,forgiving_tit_for_tat,18,20220,2.2466666666666666,1.0,16,0,0,16
20260928,1,0.0,False,False,1,pavlov,19,22500,2.3684210526315788,0.8736842105263158,18,0,0,18
20260928,1,0.0,False,False,1,tit_for_tat,20,24792,2.4792,0.7768,20,0,0,20
20260928,2,0.0,False,False,1,always_cooperate,17,18000,2.1176470588235294,1.0,15,0,0,15
20260928,2,0.0,False,False,1,always_defect,29,39820,2.7462068965517243,0.0,33,0,0,33
20260928,2,0.0,False,False,1,forgiving_tit_for_tat,16,17340,2.1675,1.0,15,0,0,15
20260928,2,0.0,False,False,1,pavlov,18,20425,2.2694444444444444,0.8538888888888889,17,0,0,17
20260928,2,0.0,False,False,1,tit_for_tat,20,23805,2.3805,0.7345,20,0,0,20
20260928,3,0.0,False,False,1,always_cooperate,15,15060,2.008,1.0,13,0,0,13
20260928,3,0.0,False,False,1,always_defect,33,43644,2.645090909090909,0.0,38,0,0,38
20260928,3,0.0,False,False,1,forgiving_tit_for_tat,15,14880,1.984,1.0,13,0,0,13
20260928,3,0.0,False,False,1,pavlov,17,18450,2.1705882352941175,0.8341176470588235,16,0,0,16
20260928,3,0.0,False,False,1,tit_for_tat,20,22524,2.2524,0.6796,20,0,0,20
20260928,4,0.0,False,False,1,always_cooperate,13,12180,1.873846153846154,1.0,11,0,0,11
20260928,4,0.0,False,False,1,always_defect,38,45888,2.415157894736842,0.0,42,0,0,42
20260928,4,0.0,False,False,1,forgiving_tit_for_tat,13,12240,1.883076923076923,1.0,11,0,0,11
20260928,4,0.0,False,False,1,pavlov,16,16650,2.08125,0.81625,16,0,0,16
20260928,4,0.0,False,False,1,tit_for_tat,20,21768,2.1768,0.6472,20,0,0,20
20260928,5,0.0,False,False,1,always_cooperate,11,9480,1.7236363636363636,1.0,9,0,0,9
20260928,5,0.0,False,False,1,always_defect,42,48196,2.2950476190476192,0.0,46,0,0,46
20260928,5,0.0,False,False,1,forgiving_tit_for_tat,11,9150,1.6636363636363636,1.0,9,0,0,9
20260928,5,0.0,False,False,1,pavlov,16,16025,2.003125,0.800625,15,0,0,15
20260928,5,0.0,False,False,1,tit_for_tat,20,21306,2.1306,0.6274,21,0,0,21
20260928,6,0.0,False,False,1,always_cooperate,9,7170,1.5933333333333333,1.0,7,0,0,7
20260928,6,0.0,False,False,1,always_defect,46,49060,2.1330434782608694,0.0,50,0,0,50
20260928,6,0.0,False,False,1,forgiving_tit_for_tat,9,7020,1.56,1.0,7,0,0,7
20260928,6,0.0,False,False,1,pavlov,15,13675,1.8233333333333333,0.7646666666666667,14,0,0,14
20260928,6,0.0,False,False,1,tit_for_tat,21,21420,2.04,0.5885714285714285,22,0,0,22
20260928,7,0.0,False,False,1,always_cooperate,7,5130,1.4657142857142857,1.0,5,0,0,5
20260928,7,0.0,False,False,1,always_defect,50,49384,1.97536,0.0,54,0,0,54
20260928,7,0.0,False,False,1,forgiving_tit_for_tat,7,4950,1.4142857142857144,1.0,5,0,0,5
20260928,7,0.0,False,False,1,pavlov,14,11575,1.6535714285714285,0.7307142857142858,13,0,0,13
20260928,7,0.0,False,False,1,tit_for_tat,22,21009,1.909909090909091,0.5328181818181819,23,0,0,23
20260928,8,0.0,False,False,1,always_cooperate,5,3240,1.296,1.0,4,0,0,4
20260928,8,0.0,False,False,1,always_defect,54,48064,1.7801481481481483,0.0,56,0,0,56
20260928,8,0.0,False,False,1,forgiving_tit_for_tat,5,3540,1.416,1.0,4,0,0,4
20260928,8,0.0,False,False,1,pavlov,13,10000,1.5384615384615385,0.7076923076923077,11,0,0,11
20260928,8,0.0,False,False,1,tit_for_tat,23,21354,1.8568695652173912,0.5100869565217391,25,0,0,25
20260928,9,0.0,False,False,1,always_cooperate,4,2610,1.305,1.0,3,0,0,3
20260928,9,0.0,False,False,1,always_defect,56,45748,1.633857142857143,0.0,55,0,0,55
20260928,9,0.0,False,False,1,forgiving_tit_for_tat,4,2700,1.35,1.0,3,0,0,3
20260928,9,0.0,False,False,1,pavlov,11,8925,1.6227272727272728,0.7245454545454545,11,0,0,11
20260928,9,0.0,False,False,1,tit_for_tat,25,22968,1.83744,0.50176,28,0,0,28
20260929,0,0.0,False,False,1,always_cooperate,20,24300,2.43,1.0,19,0,0,19
20260929,0,0.0,False,False,1,always_defect,20,30840,3.084,0.0,24,0,0,24
20260929,0,0.0,False,False,1,forgiving_tit_for_tat,20,23940,2.394,1.0,18,0,0,18
20260929,0,0.0,False,False,1,pavlov,20,24525,2.4525,0.8905,19,0,0,19
20260929,0,0.0,False,False,1,tit_for_tat,20,25905,2.5905,0.8245,20,0,0,20
20260929,1,0.0,False,False,1,always_cooperate,19,21480,2.261052631578947,1.0,17,0,0,17
20260929,1,0.0,False,False,1,always_defect,24,36180,3.015,0.0,29,0,0,29
20260929,1,0.0,False,False,1,forgiving_tit_for_tat,18,20190,2.243333333333333,1.0,16,0,0,16
20260929,1,0.0,False,False,1,pavlov,19,22475,2.3657894736842104,0.8731578947368421,18,0,0,18
20260929,1,0.0,False,False,1,tit_for_tat,20,25170,2.517,0.793,20,0,0,20
20260929,2,0.0,False,False,1,always_cooperate,17,18090,2.1282352941176472,1.0,15,0,0,15
20260929,2,0.0,False,False,1,always_defect,29,40088,2.764689655172414,0.0,34,0,0,34
20260929,2,0.0,False,False,1,forgiving_tit_for_tat,16,16860,2.1075,1.0,14,0,0,14
20260929,2,0.0,False,False,1,pavlov,18,20850,2.316666666666667,0.8633333333333333,17,0,0,17
20260929,2,0.0,False,False,1,tit_for_tat,20,23343,2.3343,0.7147,20,0,0,20
20260929,3,0.0,False,False,1,always_cooperate,15,14940,1.992,1.0,13,0,0,13
20260929,3,0.0,False,False,1,always_defect,34,43576,2.5632941176470587,0.0,39,0,0,39
20260929,3,0.0,False,False,1,forgiving_tit_for_tat,14,13860,1.98,1.0,12,0,0,12
20260929,3,0.0,False,False,1,pavlov,17,18550,2.1823529411764704,0.8364705882352941,16,0,0,16
20260929,3,0.0,False,False,1,tit_for_tat,20,22566,2.2566,0.6814,20,0,0,20
20260929,4,0.0,False,False,1,always_cooperate,13,11520,1.7723076923076924,1.0,11,0,0,11
20260929,4,0.0,False,False,1,always_defect,39,47364,2.428923076923077,0.0,44,0,0,44
20260929,4,0.0,False,False,1,forgiving_tit_for_tat,12,10680,1.78,1.0,10,0,0,10
20260929,4,0.0,False,False,1,pavlov,16,16550,2.06875,0.81375,15,0,0,15
20260929,4,0.0,False,False,1,tit_for_tat,20,22104,2.2104,0.6616,20,0,0,20
20260929,5,0.0,False,False,1,always_cooperate,11,9450,1.7181818181818183,1.0,9,0,0,9
20260929,5,0.0,False,False,1,always_defect,44,49128,2.233090909090909,0.0,48,0,0,48
20260929,5,0.0,False,False,1,forgiving_tit_for_tat,10,8130,1.626,1.0,8,0,0,8
20260929,5,0.0,False,False,1,pavlov,15,13975,1.8633333333333333,0.7726666666666666,14,0,0,14
20260929,5,0.0,False,False,1,tit_for_tat,20,20823,2.0823,0.6067,21,0,0,21
20260929,6,0.0,False,False,1,always_cooperate,9,7020,1.56,1.0,7,0,0,7
20260929,6,0.0,False,False,1,always_defect,48,49868,2.0778333333333334,0.0,52,0,0,52
20260929,6,0.0,False,False,1,forgiving_tit_for_tat,8,6030,1.5075,1.0,6,0,0,6
20260929,6,0.0,False,False,1,pavlov,14,12050,1.7214285714285715,0.7442857142857143,13,0,0,13
20260929,6,0.0,False,False,1,tit_for_tat,21,20433,1.946,0.5482857142857143,22,0,0,22
20260929,7,0.0,False,False,1,always_cooperate,7,4950,1.4142857142857144,1.0,5,0,0,5
20260929,7,0.0,False,False,1,always_defect,52,49176,1.8913846153846154,0.0,55,0,0,55
20260929,7,0.0,False,False,1,forgiving_tit_for_tat,6,4350,1.45,1.0,5,0,0,5
20260929,7,0.0,False,False,1,pavlov,13,10400,1.6,0.72,12,0,0,12
20260929,7,0.0,False,False,1,tit_for_tat,22,20946,1.9041818181818182,0.5303636363636364,23,0,0,23
20260929,8,0.0,False,False,1,always_cooperate,5,3030,1.212,1.0,3,0,0,3
20260929,8,0.0,False,False,1,always_defect,55,47888,1.7413818181818181,0.0,56,0,0,56
20260929,8,0.0,False,False,1,forgiving_tit_for_tat,5,3420,1.368,1.0,4,0,0,4
20260929,8,0.0,False,False,1,pavlov,12,9950,1.6583333333333334,0.7316666666666667,12,0,0,12
20260929,8,0.0,False,False,1,tit_for_tat,23,21123,1.8367826086956522,0.5014782608695653,25,0,0,25
20260929,9,0.0,False,False,1,always_cooperate,3,1830,1.22,1.0,2,0,0,2
20260929,9,0.0,False,False,1,always_defect,56,45644,1.6301428571428571,0.0,56,0,0,56
20260929,9,0.0,False,False,1,forgiving_tit_for_tat,4,2760,1.38,1.0,3,0,0,3
20260929,9,0.0,False,False,1,pavlov,12,9425,1.5708333333333333,0.7141666666666666,12,0,0,12
20260929,9,0.0,False,False,1,tit_for_tat,25,22254,1.78032,0.47728,27,0,0,27
20260930,0,0.0,False,False,1,always_cooperate,20,23910,2.391,1.0,19,0,0,19
20260930,0,0.0,False,False,1,always_defect,20,31424,3.1424,0.0,24,0,0,24
20260930,0,0.0,False,False,1,forgiving_tit_for_tat,20,23730,2.373,1.0,18,0,0,18
20260930,0,0.0,False,False,1,pavlov,20,24725,2.4725,0.8945,19,0,0,19
20260930,0,0.0,False,False,1,tit_for_tat,20,26199,2.6199,0.8371,20,0,0,20
20260930,1,0.0,False,False,1,always_cooperate,19,21870,2.3021052631578947,1.0,17,0,0,17
20260930,1,0.0,False,False,1,always_defect,24,34936,2.9113333333333333,0.0,28,0,0,28
20260930,1,0.0,False,False,1,forgiving_tit_for_tat,18,20430,2.27,1.0,16,0,0,16
20260930,1,0.0,False,False,1,pavlov,19,23125,2.4342105263157894,0.8868421052631579,19,0,0,19
20260930,1,0.0,False,False,1,tit_for_tat,20,24561,2.4561,0.7669,20,0,0,20
20260930,2,0.0,False,False,1,always_cooperate,17,18330,2.156470588235294,1.0,15,0,0,15
20260930,2,0.0,False,False,1,always_defect,28,39368,2.812,0.0,33,0,0,33
20260930,2,0.0,False,False,1,forgiving_tit_for_tat,16,17070,2.13375,1.0,14,0,0,14
20260930,2,0.0,False,False,1,pavlov,19,21775,2.292105263157895,0.858421052631579,18,0,0,18
20260930,2,0.0,False,False,1,tit_for_tat,20,23763,2.3763,0.7327,20,0,0,20
20260930,3,0.0,False,False,1,always_cooperate,15,14730,1.964,1.0,13,0,0,13
20260930,3,0.0,False,False,1,always_defect,33,43436,2.6324848484848484,0.0,38,0,0,38
20260930,3,0.0,False,False,1,forgiving_tit_for_tat,14,13770,1.967142857142857,1.0,12,0,0,12
20260930,3,0.0,False,False,1,pavlov,18,19900,2.2111111111111112,0.8422222222222222,17,0,0,17
20260930,3,0.0,False,False,1,tit_for_tat,20,23406,2.3406,0.7174,20,0,0,20
20260930,4,0.0,False,False,1,always_cooperate,13,12060,1.8553846153846154,1.0,11,0,0,11
20260930,4,0.0,False,False,1,always_defect,38,46696,2.457684210526316,0.0,43,0,0,43
20260930,4,0.0,False,False,1,forgiving_tit_for_tat,12,10860,1.81,1.0,10,0,0,10
20260930,4,0.0,False,False,1,pavlov,17,17075,2.0088235294117647,0.8017647058823529,16,0,0,16
20260930,4,0.0,False,False,1,tit_for_tat,20,22041,2.2041,0.6589,20,0,0,20
20260930,5,0.0,False,False,1,always_cooperate,11,9450,1.7181818181818183,1.0,9,0,0,9
20260930,5,0.0,False,False,1,always_defect,43,48900,2.2744186046511627,0.0,48,0,0,48
20260930,5,0.0,False,False,1,forgiving_tit_for_tat,10,8370,1.674,1.0,8,0,0,8
20260930,5,0.0,False,False,1,pavlov,16,14800,1.85,0.77,15,0,0,15
20260930,5,0.0,False,False,1,tit_for_tat,20,20550,2.055,0.595,20,0,0,20
20260930,6,0.0,False,False,1,always_cooperate,9,6810,1.5133333333333334,1.0,7,0,0,7
20260930,6,0.0,False,False,1,always_defect,48,50120,2.0883333333333334,0.0,52,0,0,52
20260930,6,0.0,False,False,1,forgiving_tit_for_tat,8,6210,1.5525,1.0,6,0,0,6
20260930,6,0.0,False,False,1,pavlov,15,13075,1.7433333333333334,0.7486666666666667,14,0,0,14
20260930,6,0.0,False,False,1,tit_for_tat,20,19815,1.9815,0.5635,21,0,0,21
20260930,7,0.0,False,False,1,always_cooperate,7,4350,1.2428571428571429,1.0,5,0,0,5
20260930,7,0.0,False,False,1,always_defect,52,50272,1.9335384615384614,0.0,56,0,0,56
20260930,7,0.0,False,False,1,forgiving_tit_for_tat,6,3990,1.33,1.0,4,0,0,4
20260930,7,0.0,False,False,1,pavlov,14,12025,1.7178571428571427,0.7435714285714285,13,0,0,13
20260930,7,0.0,False,False,1,tit_for_tat,21,19887,1.894,0.526,22,0,0,22
20260930,8,0.0,False,False,1,always_cooperate,5,3030,1.212,1.0,4,0,0,4
20260930,8,0.0,False,False,1,always_defect,56,48656,1.7377142857142858,0.0,58,0,0,58
20260930,8,0.0,False,False,1,forgiving_tit_for_tat,4,2730,1.365,1.0,3,0,0,3
20260930,8,0.0,False,False,1,pavlov,13,9775,1.5038461538461538,0.7007692307692308,12,0,0,12
20260930,8,0.0,False,False,1,tit_for_tat,22,19581,1.7800909090909092,0.4771818181818182,23,0,0,23
20260930,9,0.0,False,False,1,always_cooperate,4,2640,1.32,1.0,3,0,0,3
20260930,9,0.0,False,False,1,always_defect,58,46776,1.6129655172413793,0.0,58,0,0,58
20260930,9,0.0,False,False,1,forgiving_tit_for_tat,3,2040,1.36,1.0,2,0,0,2
20260930,9,0.0,False,False,1,pavlov,12,8725,1.4541666666666666,0.6908333333333333,11,0,0,11
20260930,9,0.0,False,False,1,tit_for_tat,23,20871,1.8148695652173914,0.4920869565217391,26,0,0,26
